"district","county","subcounty","year","level","ownership","value","location_code","thematic_area"
"Masindi","Bujenje","Bikonzi","2014","Nursery","Government","0","D02S12","education"
"Masindi","Bujenje","Bikonzi","2014","Nursery","Private","0","D02S12","education"
"Masindi","Bujenje","Bikonzi","2014","Primary","Government","0","D02S12","education"
"Masindi","Bujenje","Bikonzi","2014","Primary","Private","0","D02S12","education"
"Masindi","Bujenje","Bikonzi","2014","Secondary","Government","1","D02S12","education"
"Masindi","Bujenje","Bikonzi","2014","Secondary","Private","0","D02S12","education"
"Masindi","Bujenje","Bikonzi","2014","Tertiary","Government","0","D02S12","education"
"Masindi","Bujenje","Bikonzi","2014","Tertiary","Private","0","D02S12","education"
"Masindi","Bujenje","Kabango Town Council","2014","Nursery","Government","0","D02S20","education"
"Masindi","Bujenje","Kabango Town Council","2014","Nursery","Private","0","D02S20","education"
"Masindi","Bujenje","Kabango Town Council","2014","Primary","Government","0","D02S20","education"
"Masindi","Bujenje","Kabango Town Council","2014","Primary","Private","0","D02S20","education"
"Masindi","Bujenje","Kabango Town Council","2014","Secondary","Government","0","D02S20","education"
"Masindi","Bujenje","Kabango Town Council","2014","Secondary","Private","0","D02S20","education"
"Masindi","Bujenje","Kabango Town Council","2014","Tertiary","Government","0","D02S20","education"
"Masindi","Bujenje","Kabango Town Council","2014","Tertiary","Private","1","D02S20","education"
"Masindi","Buruli","Kijunjubwa","2014","Nursery","Government","0","D02S23","education"
"Masindi","Buruli","Kijunjubwa","2014","Nursery","Private","0","D02S23","education"
"Masindi","Buruli","Kijunjubwa","2014","Primary","Government","0","D02S23","education"
"Masindi","Buruli","Kijunjubwa","2014","Primary","Private","0","D02S23","education"
"Masindi","Buruli","Kijunjubwa","2014","Secondary","Government","0","D02S23","education"
"Masindi","Buruli","Kijunjubwa","2014","Secondary","Private","0","D02S23","education"
"Masindi","Buruli","Kijunjubwa","2014","Tertiary","Government","0","D02S23","education"
"Masindi","Buruli","Kijunjubwa","2014","Tertiary","Private","0","D02S23","education"
"Masindi","Buruli","Kimengo","2014","Nursery","Government","0","D02S10","education"
"Masindi","Buruli","Kimengo","2014","Nursery","Private","0","D02S10","education"
"Masindi","Buruli","Kimengo","2014","Primary","Government","4","D02S10","education"
"Masindi","Buruli","Kimengo","2014","Primary","Private","0","D02S10","education"
"Masindi","Buruli","Kimengo","2014","Secondary","Government","0","D02S10","education"
"Masindi","Buruli","Kimengo","2014","Secondary","Private","0","D02S10","education"
"Masindi","Buruli","Kimengo","2014","Tertiary","Government","0","D02S10","education"
"Masindi","Buruli","Kimengo","2014","Tertiary","Private","0","D02S10","education"
"Masindi","Buruli","Kiruli","2014","Nursery","Government","0","D02S19","education"
"Masindi","Buruli","Kiruli","2014","Nursery","Private","0","D02S19","education"
"Masindi","Buruli","Kiruli","2014","Primary","Government","0","D02S19","education"
"Masindi","Buruli","Kiruli","2014","Primary","Private","0","D02S19","education"
"Masindi","Buruli","Kiruli","2014","Secondary","Government","0","D02S19","education"
"Masindi","Buruli","Kiruli","2014","Secondary","Private","0","D02S19","education"
"Masindi","Buruli","Kiruli","2014","Tertiary","Government","0","D02S19","education"
"Masindi","Buruli","Kiruli","2014","Tertiary","Private","0","D02S19","education"
"Masindi","Buruli","Kyatiri Town Council","2014","Nursery","Government","0","D02S21","education"
"Masindi","Buruli","Kyatiri Town Council","2014","Nursery","Private","0","D02S21","education"
"Masindi","Buruli","Kyatiri Town Council","2014","Primary","Government","0","D02S21","education"
"Masindi","Buruli","Kyatiri Town Council","2014","Primary","Private","0","D02S21","education"
"Masindi","Buruli","Kyatiri Town Council","2014","Secondary","Government","0","D02S21","education"
"Masindi","Buruli","Kyatiri Town Council","2014","Secondary","Private","0","D02S21","education"
"Masindi","Buruli","Kyatiri Town Council","2014","Tertiary","Government","0","D02S21","education"
"Masindi","Buruli","Kyatiri Town Council","2014","Tertiary","Private","0","D02S21","education"
"Masindi","Buruli","Labongo","2014","Nursery","Government","0","D02S07","education"
"Masindi","Buruli","Labongo","2014","Nursery","Private","0","D02S07","education"
"Masindi","Buruli","Labongo","2014","Primary","Government","0","D02S07","education"
"Masindi","Buruli","Labongo","2014","Primary","Private","0","D02S07","education"
"Masindi","Buruli","Labongo","2014","Secondary","Government","0","D02S07","education"
"Masindi","Buruli","Labongo","2014","Secondary","Private","0","D02S07","education"
"Masindi","Buruli","Labongo","2014","Tertiary","Government","0","D02S07","education"
"Masindi","Buruli","Labongo","2014","Tertiary","Private","0","D02S07","education"
"Masindi","Bujenje","Nyantonzi","2014","Nursery","Government","0","D02S16","education"
"Masindi","Bujenje","Nyantonzi","2014","Nursery","Private","0","D02S16","education"
"Masindi","Bujenje","Nyantonzi","2014","Primary","Government","0","D02S16","education"
"Masindi","Bujenje","Nyantonzi","2014","Primary","Private","0","D02S16","education"
"Masindi","Bujenje","Nyantonzi","2014","Secondary","Government","0","D02S16","education"
"Masindi","Bujenje","Nyantonzi","2014","Secondary","Private","0","D02S16","education"
"Masindi","Bujenje","Nyantonzi","2014","Tertiary","Government","0","D02S16","education"
"Masindi","Bujenje","Nyantonzi","2014","Tertiary","Private","0","D02S16","education"
"Masindi","Buruli","Miirya","2014","Nursery","Government","0","D02S03","education"
"Masindi","Buruli","Miirya","2014","Nursery","Private","0","D02S03","education"
"Masindi","Buruli","Miirya","2014","Primary","Government","8","D02S03","education"
"Masindi","Buruli","Miirya","2014","Primary","Private","0","D02S03","education"
"Masindi","Buruli","Miirya","2014","Secondary","Government","1","D02S03","education"
"Masindi","Buruli","Miirya","2014","Secondary","Private","0","D02S03","education"
"Masindi","Buruli","Miirya","2014","Tertiary","Government","0","D02S03","education"
"Masindi","Buruli","Miirya","2014","Tertiary","Private","0","D02S03","education"
"Masindi","Buruli","Pakanyi","2014","Nursery","Government","0","D02S05","education"
"Masindi","Buruli","Pakanyi","2014","Nursery","Private","0","D02S05","education"
"Masindi","Buruli","Pakanyi","2014","Primary","Government","17","D02S05","education"
"Masindi","Buruli","Pakanyi","2014","Primary","Private","0","D02S05","education"
"Masindi","Buruli","Pakanyi","2014","Secondary","Government","1","D02S05","education"
"Masindi","Buruli","Pakanyi","2014","Secondary","Private","0","D02S05","education"
"Masindi","Buruli","Pakanyi","2014","Tertiary","Government","0","D02S05","education"
"Masindi","Buruli","Pakanyi","2014","Tertiary","Private","0","D02S05","education"
"Masindi","Bujenje","Budongo","2014","Nursery","Government","0","D02S22","education"
"Masindi","Bujenje","Budongo","2014","Nursery","Private","0","D02S22","education"
"Masindi","Bujenje","Budongo","2014","Primary","Government","14","D02S22","education"
"Masindi","Bujenje","Budongo","2014","Primary","Private","0","D02S22","education"
"Masindi","Bujenje","Budongo","2014","Secondary","Government","1","D02S22","education"
"Masindi","Bujenje","Budongo","2014","Secondary","Private","0","D02S22","education"
"Masindi","Bujenje","Budongo","2014","Tertiary","Government","1","D02S22","education"
"Masindi","Bujenje","Budongo","2014","Tertiary","Private","0","D02S22","education"
"Masindi","Bujenje","Bwijanga","2014","Nursery","Government","0","D02S13","education"
"Masindi","Bujenje","Bwijanga","2014","Nursery","Private","0","D02S13","education"
"Masindi","Bujenje","Bwijanga","2014","Primary","Government","25","D02S13","education"
"Masindi","Bujenje","Bwijanga","2014","Primary","Private","0","D02S13","education"
"Masindi","Bujenje","Bwijanga","2014","Secondary","Government","1","D02S13","education"
"Masindi","Bujenje","Bwijanga","2014","Secondary","Private","0","D02S13","education"
"Masindi","Bujenje","Bwijanga","2014","Tertiary","Government","0","D02S13","education"
"Masindi","Bujenje","Bwijanga","2014","Tertiary","Private","0","D02S13","education"
"Masindi","Masindi Municipal Council","Central Division","2014","Nursery","Government","0","D02S02","education"
"Masindi","Masindi Municipal Council","Central Division","2014","Nursery","Private","0","D02S02","education"
"Masindi","Masindi Municipal Council","Central Division","2014","Primary","Government","0","D02S02","education"
"Masindi","Masindi Municipal Council","Central Division","2014","Primary","Private","0","D02S02","education"
"Masindi","Masindi Municipal Council","Central Division","2014","Secondary","Government","0","D02S02","education"
"Masindi","Masindi Municipal Council","Central Division","2014","Secondary","Private","0","D02S02","education"
"Masindi","Masindi Municipal Council","Central Division","2014","Tertiary","Government","0","D02S02","education"
"Masindi","Masindi Municipal Council","Central Division","2014","Tertiary","Private","2","D02S02","education"
"Masindi","Masindi Municipal Council","Karujubu Division","2014","Nursery","Government","0","D02S24","education"
"Masindi","Masindi Municipal Council","Karujubu Division","2014","Nursery","Private","0","D02S24","education"
"Masindi","Masindi Municipal Council","Karujubu Division","2014","Primary","Government","0","D02S24","education"
"Masindi","Masindi Municipal Council","Karujubu Division","2014","Primary","Private","0","D02S24","education"
"Masindi","Masindi Municipal Council","Karujubu Division","2014","Secondary","Government","0","D02S24","education"
"Masindi","Masindi Municipal Council","Karujubu Division","2014","Secondary","Private","0","D02S24","education"
"Masindi","Masindi Municipal Council","Karujubu Division","2014","Tertiary","Government","1","D02S24","education"
"Masindi","Masindi Municipal Council","Karujubu Division","2014","Tertiary","Private","0","D02S24","education"
"Masindi","Masindi Municipal Council","Kigulya Division","2014","Nursery","Government","0","D02S25","education"
"Masindi","Masindi Municipal Council","Kigulya Division","2014","Nursery","Private","0","D02S25","education"
"Masindi","Masindi Municipal Council","Kigulya Division","2014","Primary","Government","0","D02S25","education"
"Masindi","Masindi Municipal Council","Kigulya Division","2014","Primary","Private","0","D02S25","education"
"Masindi","Masindi Municipal Council","Kigulya Division","2014","Secondary","Government","0","D02S25","education"
"Masindi","Masindi Municipal Council","Kigulya Division","2014","Secondary","Private","0","D02S25","education"
"Masindi","Masindi Municipal Council","Kigulya Division","2014","Tertiary","Government","0","D02S25","education"
"Masindi","Masindi Municipal Council","Kigulya Division","2014","Tertiary","Private","0","D02S25","education"
"Masindi","Masindi Municipal Council","Nyangahya Division","2014","Nursery","Government","0","D02S26","education"
"Masindi","Masindi Municipal Council","Nyangahya Division","2014","Nursery","Private","0","D02S26","education"
"Masindi","Masindi Municipal Council","Nyangahya Division","2014","Primary","Government","0","D02S26","education"
"Masindi","Masindi Municipal Council","Nyangahya Division","2014","Primary","Private","0","D02S26","education"
"Masindi","Masindi Municipal Council","Nyangahya Division","2014","Secondary","Government","0","D02S26","education"
"Masindi","Masindi Municipal Council","Nyangahya Division","2014","Secondary","Private","0","D02S26","education"
"Masindi","Masindi Municipal Council","Nyangahya Division","2014","Tertiary","Government","0","D02S26","education"
"Masindi","Masindi Municipal Council","Nyangahya Division","2014","Tertiary","Private","0","D02S26","education"
"Masindi","Bujenje","Bikonzi","2016","Nursery","Government","0","D02S12","education"
"Masindi","Bujenje","Bikonzi","2016","Nursery","Private","0","D02S12","education"
"Masindi","Bujenje","Bikonzi","2016","Primary","Government","0","D02S12","education"
"Masindi","Bujenje","Bikonzi","2016","Primary","Private","0","D02S12","education"
"Masindi","Bujenje","Bikonzi","2016","Secondary","Government","0","D02S12","education"
"Masindi","Bujenje","Bikonzi","2016","Secondary","Private","0","D02S12","education"
"Masindi","Bujenje","Bikonzi","2016","Tertiary","Government","0","D02S12","education"
"Masindi","Bujenje","Bikonzi","2016","Tertiary","Private","0","D02S12","education"
"Masindi","Bujenje","Kabango Town Council","2016","Nursery","Government","0","D02S20","education"
"Masindi","Bujenje","Kabango Town Council","2016","Nursery","Private","0","D02S20","education"
"Masindi","Bujenje","Kabango Town Council","2016","Primary","Government","0","D02S20","education"
"Masindi","Bujenje","Kabango Town Council","2016","Primary","Private","0","D02S20","education"
"Masindi","Bujenje","Kabango Town Council","2016","Secondary","Government","0","D02S20","education"
"Masindi","Bujenje","Kabango Town Council","2016","Secondary","Private","0","D02S20","education"
"Masindi","Bujenje","Kabango Town Council","2016","Tertiary","Government","0","D02S20","education"
"Masindi","Bujenje","Kabango Town Council","2016","Tertiary","Private","1","D02S20","education"
"Masindi","Buruli","Kijunjubwa","2016","Nursery","Government","0","D02S23","education"
"Masindi","Buruli","Kijunjubwa","2016","Nursery","Private","0","D02S23","education"
"Masindi","Buruli","Kijunjubwa","2016","Primary","Government","0","D02S23","education"
"Masindi","Buruli","Kijunjubwa","2016","Primary","Private","0","D02S23","education"
"Masindi","Buruli","Kijunjubwa","2016","Secondary","Government","0","D02S23","education"
"Masindi","Buruli","Kijunjubwa","2016","Secondary","Private","0","D02S23","education"
"Masindi","Buruli","Kijunjubwa","2016","Tertiary","Government","0","D02S23","education"
"Masindi","Buruli","Kijunjubwa","2016","Tertiary","Private","0","D02S23","education"
"Masindi","Buruli","Kimengo","2016","Nursery","Government","0","D02S10","education"
"Masindi","Buruli","Kimengo","2016","Nursery","Private","0","D02S10","education"
"Masindi","Buruli","Kimengo","2016","Primary","Government","4","D02S10","education"
"Masindi","Buruli","Kimengo","2016","Primary","Private","8","D02S10","education"
"Masindi","Buruli","Kimengo","2016","Secondary","Government","0","D02S10","education"
"Masindi","Buruli","Kimengo","2016","Secondary","Private","1","D02S10","education"
"Masindi","Buruli","Kimengo","2016","Tertiary","Government","0","D02S10","education"
"Masindi","Buruli","Kimengo","2016","Tertiary","Private","0","D02S10","education"
"Masindi","Buruli","Kiruli","2016","Nursery","Government","0","D02S19","education"
"Masindi","Buruli","Kiruli","2016","Nursery","Private","0","D02S19","education"
"Masindi","Buruli","Kiruli","2016","Primary","Government","0","D02S19","education"
"Masindi","Buruli","Kiruli","2016","Primary","Private","0","D02S19","education"
"Masindi","Buruli","Kiruli","2016","Secondary","Government","0","D02S19","education"
"Masindi","Buruli","Kiruli","2016","Secondary","Private","0","D02S19","education"
"Masindi","Buruli","Kiruli","2016","Tertiary","Government","0","D02S19","education"
"Masindi","Buruli","Kiruli","2016","Tertiary","Private","0","D02S19","education"
"Masindi","Buruli","Kyatiri Town Council","2016","Nursery","Government","0","D02S21","education"
"Masindi","Buruli","Kyatiri Town Council","2016","Nursery","Private","0","D02S21","education"
"Masindi","Buruli","Kyatiri Town Council","2016","Primary","Government","0","D02S21","education"
"Masindi","Buruli","Kyatiri Town Council","2016","Primary","Private","0","D02S21","education"
"Masindi","Buruli","Kyatiri Town Council","2016","Secondary","Government","0","D02S21","education"
"Masindi","Buruli","Kyatiri Town Council","2016","Secondary","Private","0","D02S21","education"
"Masindi","Buruli","Kyatiri Town Council","2016","Tertiary","Government","0","D02S21","education"
"Masindi","Buruli","Kyatiri Town Council","2016","Tertiary","Private","0","D02S21","education"
"Masindi","Buruli","Labongo","2016","Nursery","Government","0","D02S07","education"
"Masindi","Buruli","Labongo","2016","Nursery","Private","0","D02S07","education"
"Masindi","Buruli","Labongo","2016","Primary","Government","0","D02S07","education"
"Masindi","Buruli","Labongo","2016","Primary","Private","0","D02S07","education"
"Masindi","Buruli","Labongo","2016","Secondary","Government","0","D02S07","education"
"Masindi","Buruli","Labongo","2016","Secondary","Private","0","D02S07","education"
"Masindi","Buruli","Labongo","2016","Tertiary","Government","0","D02S07","education"
"Masindi","Buruli","Labongo","2016","Tertiary","Private","0","D02S07","education"
"Masindi","Bujenje","Nyantonzi","2016","Nursery","Government","0","D02S16","education"
"Masindi","Bujenje","Nyantonzi","2016","Nursery","Private","0","D02S16","education"
"Masindi","Bujenje","Nyantonzi","2016","Primary","Government","0","D02S16","education"
"Masindi","Bujenje","Nyantonzi","2016","Primary","Private","0","D02S16","education"
"Masindi","Bujenje","Nyantonzi","2016","Secondary","Government","0","D02S16","education"
"Masindi","Bujenje","Nyantonzi","2016","Secondary","Private","0","D02S16","education"
"Masindi","Bujenje","Nyantonzi","2016","Tertiary","Government","0","D02S16","education"
"Masindi","Bujenje","Nyantonzi","2016","Tertiary","Private","0","D02S16","education"
"Masindi","Buruli","Miirya","2016","Nursery","Government","0","D02S03","education"
"Masindi","Buruli","Miirya","2016","Nursery","Private","0","D02S03","education"
"Masindi","Buruli","Miirya","2016","Primary","Government","8","D02S03","education"
"Masindi","Buruli","Miirya","2016","Primary","Private","16","D02S03","education"
"Masindi","Buruli","Miirya","2016","Secondary","Government","0","D02S03","education"
"Masindi","Buruli","Miirya","2016","Secondary","Private","0","D02S03","education"
"Masindi","Buruli","Miirya","2016","Tertiary","Government","0","D02S03","education"
"Masindi","Buruli","Miirya","2016","Tertiary","Private","0","D02S03","education"
"Masindi","Buruli","Pakanyi","2016","Nursery","Government","0","D02S05","education"
"Masindi","Buruli","Pakanyi","2016","Nursery","Private","0","D02S05","education"
"Masindi","Buruli","Pakanyi","2016","Primary","Government","18","D02S05","education"
"Masindi","Buruli","Pakanyi","2016","Primary","Private","45","D02S05","education"
"Masindi","Buruli","Pakanyi","2016","Secondary","Government","2","D02S05","education"
"Masindi","Buruli","Pakanyi","2016","Secondary","Private","3","D02S05","education"
"Masindi","Buruli","Pakanyi","2016","Tertiary","Government","0","D02S05","education"
"Masindi","Buruli","Pakanyi","2016","Tertiary","Private","0","D02S05","education"
"Masindi","Bujenje","Budongo","2016","Nursery","Government","0","D02S22","education"
"Masindi","Bujenje","Budongo","2016","Nursery","Private","0","D02S22","education"
"Masindi","Bujenje","Budongo","2016","Primary","Government","13","D02S22","education"
"Masindi","Bujenje","Budongo","2016","Primary","Private","19","D02S22","education"
"Masindi","Bujenje","Budongo","2016","Secondary","Government","1","D02S22","education"
"Masindi","Bujenje","Budongo","2016","Secondary","Private","2","D02S22","education"
"Masindi","Bujenje","Budongo","2016","Tertiary","Government","1","D02S22","education"
"Masindi","Bujenje","Budongo","2016","Tertiary","Private","0","D02S22","education"
"Masindi","Bujenje","Bwijanga","2016","Nursery","Government","0","D02S13","education"
"Masindi","Bujenje","Bwijanga","2016","Nursery","Private","0","D02S13","education"
"Masindi","Bujenje","Bwijanga","2016","Primary","Government","26","D02S13","education"
"Masindi","Bujenje","Bwijanga","2016","Primary","Private","32","D02S13","education"
"Masindi","Bujenje","Bwijanga","2016","Secondary","Government","2","D02S13","education"
"Masindi","Bujenje","Bwijanga","2016","Secondary","Private","2","D02S13","education"
"Masindi","Bujenje","Bwijanga","2016","Tertiary","Government","0","D02S13","education"
"Masindi","Bujenje","Bwijanga","2016","Tertiary","Private","0","D02S13","education"
"Masindi","Masindi Municipal Council","Central Division","2016","Nursery","Government","0","D02S02","education"
"Masindi","Masindi Municipal Council","Central Division","2016","Nursery","Private","0","D02S02","education"
"Masindi","Masindi Municipal Council","Central Division","2016","Primary","Government","12","D02S02","education"
"Masindi","Masindi Municipal Council","Central Division","2016","Primary","Private","14","D02S02","education"
"Masindi","Masindi Municipal Council","Central Division","2016","Secondary","Government","0","D02S02","education"
"Masindi","Masindi Municipal Council","Central Division","2016","Secondary","Private","0","D02S02","education"
"Masindi","Masindi Municipal Council","Central Division","2016","Tertiary","Government","0","D02S02","education"
"Masindi","Masindi Municipal Council","Central Division","2016","Tertiary","Private","2","D02S02","education"
"Masindi","Masindi Municipal Council","Karujubu Division","2016","Nursery","Government","0","D02S24","education"
"Masindi","Masindi Municipal Council","Karujubu Division","2016","Nursery","Private","0","D02S24","education"
"Masindi","Masindi Municipal Council","Karujubu Division","2016","Primary","Government","7","D02S24","education"
"Masindi","Masindi Municipal Council","Karujubu Division","2016","Primary","Private","1","D02S24","education"
"Masindi","Masindi Municipal Council","Karujubu Division","2016","Secondary","Government","0","D02S24","education"
"Masindi","Masindi Municipal Council","Karujubu Division","2016","Secondary","Private","0","D02S24","education"
"Masindi","Masindi Municipal Council","Karujubu Division","2016","Tertiary","Government","1","D02S24","education"
"Masindi","Masindi Municipal Council","Karujubu Division","2016","Tertiary","Private","0","D02S24","education"
"Masindi","Masindi Municipal Council","Kigulya Division","2016","Nursery","Government","0","D02S25","education"
"Masindi","Masindi Municipal Council","Kigulya Division","2016","Nursery","Private","0","D02S25","education"
"Masindi","Masindi Municipal Council","Kigulya Division","2016","Primary","Government","5","D02S25","education"
"Masindi","Masindi Municipal Council","Kigulya Division","2016","Primary","Private","0","D02S25","education"
"Masindi","Masindi Municipal Council","Kigulya Division","2016","Secondary","Government","0","D02S25","education"
"Masindi","Masindi Municipal Council","Kigulya Division","2016","Secondary","Private","0","D02S25","education"
"Masindi","Masindi Municipal Council","Kigulya Division","2016","Tertiary","Government","0","D02S25","education"
"Masindi","Masindi Municipal Council","Kigulya Division","2016","Tertiary","Private","0","D02S25","education"
"Masindi","Masindi Municipal Council","Nyangahya Division","2016","Nursery","Government","0","D02S26","education"
"Masindi","Masindi Municipal Council","Nyangahya Division","2016","Nursery","Private","0","D02S26","education"
"Masindi","Masindi Municipal Council","Nyangahya Division","2016","Primary","Government","5","D02S26","education"
"Masindi","Masindi Municipal Council","Nyangahya Division","2016","Primary","Private","1","D02S26","education"
"Masindi","Masindi Municipal Council","Nyangahya Division","2016","Secondary","Government","0","D02S26","education"
"Masindi","Masindi Municipal Council","Nyangahya Division","2016","Secondary","Private","0","D02S26","education"
"Masindi","Masindi Municipal Council","Nyangahya Division","2016","Tertiary","Government","0","D02S26","education"
"Masindi","Masindi Municipal Council","Nyangahya Division","2016","Tertiary","Private","0","D02S26","education"
"Masindi","Bujenje","Bikonzi","2018","Nursery","Government","0","D02S12","education"
"Masindi","Bujenje","Bikonzi","2018","Nursery","Private","5","D02S12","education"
"Masindi","Bujenje","Bikonzi","2018","Primary","Government","0","D02S12","education"
"Masindi","Bujenje","Bikonzi","2018","Primary","Private","0","D02S12","education"
"Masindi","Bujenje","Bikonzi","2018","Secondary","Government","0","D02S12","education"
"Masindi","Bujenje","Bikonzi","2018","Secondary","Private","0","D02S12","education"
"Masindi","Bujenje","Bikonzi","2018","Tertiary","Government","0","D02S12","education"
"Masindi","Bujenje","Bikonzi","2018","Tertiary","Private","0","D02S12","education"
"Masindi","Bujenje","Kabango Town Council","2018","Nursery","Government","0","D02S20","education"
"Masindi","Bujenje","Kabango Town Council","2018","Nursery","Private","1","D02S20","education"
"Masindi","Bujenje","Kabango Town Council","2018","Primary","Government","0","D02S20","education"
"Masindi","Bujenje","Kabango Town Council","2018","Primary","Private","0","D02S20","education"
"Masindi","Bujenje","Kabango Town Council","2018","Secondary","Government","0","D02S20","education"
"Masindi","Bujenje","Kabango Town Council","2018","Secondary","Private","0","D02S20","education"
"Masindi","Bujenje","Kabango Town Council","2018","Tertiary","Government","1","D02S20","education"
"Masindi","Bujenje","Kabango Town Council","2018","Tertiary","Private","0","D02S20","education"
"Masindi","Buruli","Kijunjubwa","2018","Nursery","Government","0","D02S23","education"
"Masindi","Buruli","Kijunjubwa","2018","Nursery","Private","4","D02S23","education"
"Masindi","Buruli","Kijunjubwa","2018","Primary","Government","0","D02S23","education"
"Masindi","Buruli","Kijunjubwa","2018","Primary","Private","0","D02S23","education"
"Masindi","Buruli","Kijunjubwa","2018","Secondary","Government","0","D02S23","education"
"Masindi","Buruli","Kijunjubwa","2018","Secondary","Private","0","D02S23","education"
"Masindi","Buruli","Kijunjubwa","2018","Tertiary","Government","0","D02S23","education"
"Masindi","Buruli","Kijunjubwa","2018","Tertiary","Private","0","D02S23","education"
"Masindi","Buruli","Kimengo","2018","Nursery","Government","0","D02S10","education"
"Masindi","Buruli","Kimengo","2018","Nursery","Private","1","D02S10","education"
"Masindi","Buruli","Kimengo","2018","Primary","Government","4","D02S10","education"
"Masindi","Buruli","Kimengo","2018","Primary","Private","8","D02S10","education"
"Masindi","Buruli","Kimengo","2018","Secondary","Government","0","D02S10","education"
"Masindi","Buruli","Kimengo","2018","Secondary","Private","1","D02S10","education"
"Masindi","Buruli","Kimengo","2018","Tertiary","Government","0","D02S10","education"
"Masindi","Buruli","Kimengo","2018","Tertiary","Private","0","D02S10","education"
"Masindi","Buruli","Kiruli","2018","Nursery","Government","0","D02S19","education"
"Masindi","Buruli","Kiruli","2018","Nursery","Private","4","D02S19","education"
"Masindi","Buruli","Kiruli","2018","Primary","Government","0","D02S19","education"
"Masindi","Buruli","Kiruli","2018","Primary","Private","0","D02S19","education"
"Masindi","Buruli","Kiruli","2018","Secondary","Government","0","D02S19","education"
"Masindi","Buruli","Kiruli","2018","Secondary","Private","0","D02S19","education"
"Masindi","Buruli","Kiruli","2018","Tertiary","Government","0","D02S19","education"
"Masindi","Buruli","Kiruli","2018","Tertiary","Private","0","D02S19","education"
"Masindi","Buruli","Kyatiri Town Council","2018","Nursery","Government","0","D02S21","education"
"Masindi","Buruli","Kyatiri Town Council","2018","Nursery","Private","3","D02S21","education"
"Masindi","Buruli","Kyatiri Town Council","2018","Primary","Government","0","D02S21","education"
"Masindi","Buruli","Kyatiri Town Council","2018","Primary","Private","0","D02S21","education"
"Masindi","Buruli","Kyatiri Town Council","2018","Secondary","Government","0","D02S21","education"
"Masindi","Buruli","Kyatiri Town Council","2018","Secondary","Private","0","D02S21","education"
"Masindi","Buruli","Kyatiri Town Council","2018","Tertiary","Government","0","D02S21","education"
"Masindi","Buruli","Kyatiri Town Council","2018","Tertiary","Private","0","D02S21","education"
"Masindi","Buruli","Labongo","2018","Nursery","Government","0","D02S07","education"
"Masindi","Buruli","Labongo","2018","Nursery","Private","9","D02S07","education"
"Masindi","Buruli","Labongo","2018","Primary","Government","0","D02S07","education"
"Masindi","Buruli","Labongo","2018","Primary","Private","0","D02S07","education"
"Masindi","Buruli","Labongo","2018","Secondary","Government","0","D02S07","education"
"Masindi","Buruli","Labongo","2018","Secondary","Private","0","D02S07","education"
"Masindi","Buruli","Labongo","2018","Tertiary","Government","0","D02S07","education"
"Masindi","Buruli","Labongo","2018","Tertiary","Private","0","D02S07","education"
"Masindi","Bujenje","Nyantonzi","2018","Nursery","Government","0","D02S16","education"
"Masindi","Bujenje","Nyantonzi","2018","Nursery","Private","7","D02S16","education"
"Masindi","Bujenje","Nyantonzi","2018","Primary","Government","0","D02S16","education"
"Masindi","Bujenje","Nyantonzi","2018","Primary","Private","0","D02S16","education"
"Masindi","Bujenje","Nyantonzi","2018","Secondary","Government","0","D02S16","education"
"Masindi","Bujenje","Nyantonzi","2018","Secondary","Private","0","D02S16","education"
"Masindi","Bujenje","Nyantonzi","2018","Tertiary","Government","0","D02S16","education"
"Masindi","Bujenje","Nyantonzi","2018","Tertiary","Private","0","D02S16","education"
"Masindi","Buruli","Miirya","2018","Nursery","Government","0","D02S03","education"
"Masindi","Buruli","Miirya","2018","Nursery","Private","8","D02S03","education"
"Masindi","Buruli","Miirya","2018","Primary","Government","8","D02S03","education"
"Masindi","Buruli","Miirya","2018","Primary","Private","16","D02S03","education"
"Masindi","Buruli","Miirya","2018","Secondary","Government","0","D02S03","education"
"Masindi","Buruli","Miirya","2018","Secondary","Private","0","D02S03","education"
"Masindi","Buruli","Miirya","2018","Tertiary","Government","0","D02S03","education"
"Masindi","Buruli","Miirya","2018","Tertiary","Private","0","D02S03","education"
"Masindi","Buruli","Pakanyi","2018","Nursery","Government","0","D02S05","education"
"Masindi","Buruli","Pakanyi","2018","Nursery","Private","15","D02S05","education"
"Masindi","Buruli","Pakanyi","2018","Primary","Government","18","D02S05","education"
"Masindi","Buruli","Pakanyi","2018","Primary","Private","45","D02S05","education"
"Masindi","Buruli","Pakanyi","2018","Secondary","Government","2","D02S05","education"
"Masindi","Buruli","Pakanyi","2018","Secondary","Private","3","D02S05","education"
"Masindi","Buruli","Pakanyi","2018","Tertiary","Government","0","D02S05","education"
"Masindi","Buruli","Pakanyi","2018","Tertiary","Private","0","D02S05","education"
"Masindi","Bujenje","Budongo","2018","Nursery","Government","0","D02S22","education"
"Masindi","Bujenje","Budongo","2018","Nursery","Private","13","D02S22","education"
"Masindi","Bujenje","Budongo","2018","Primary","Government","13","D02S22","education"
"Masindi","Bujenje","Budongo","2018","Primary","Private","19","D02S22","education"
"Masindi","Bujenje","Budongo","2018","Secondary","Government","1","D02S22","education"
"Masindi","Bujenje","Budongo","2018","Secondary","Private","2","D02S22","education"
"Masindi","Bujenje","Budongo","2018","Tertiary","Government","1","D02S22","education"
"Masindi","Bujenje","Budongo","2018","Tertiary","Private","0","D02S22","education"
